"Game Area","Source","Criteria","Who","English","ID","Trigger","User Data","Memory","Notes","English Old","French","Italian","German","Spanish","Brasilian","Dutch","Hungarian","Polish","Russian"
"Chairman Targets","EndSeasonTargetReview","Type = Body1; PlayerTeamPositionVsChairmanTarget < 0; PlayerInCustomTeam = False;","Chairman","You've beaten your original target finishing of {PlayerTeam:ChairmanTarget} in the Teams' Championship this season.

Excellent work. I'm looking forward to the new season.","PSG_10011145","","","","","","Vous avez dépassé votre objectif initial de finir {PlayerTeam:ChairmanTarget} dans le championnat des écuries cette saison.

Excellent travail. J'ai hâte de voir la nouvelle saison.","Hai superato l'obiettivo originale del {PlayerTeam:ChairmanTarget} posto nel Campionato costruttori.

Ottimo lavoro. Attendo con impazienza la prossima stagione.","Sie haben Ihr ursprüngliches Ziel ({PlayerTeam:ChairmanTarget} Platz in der Teammeisterschaft) in dieser Saison übertroffen.

Ausgezeichnet. Ich freue mich schon auf die nächste Saison.","Has superado el objetivo de acabar {PlayerTeam:ChairmanTarget} en el campeonato por equipos esta temporada.

Bien hecho. Ya tengo ganas de que llegue la próxima temporada.","Você ultrapassou sua meta original de terminar em {PlayerTeam:ChairmanTarget} no Campeonato de Equipes desta temporada.

Excelente trabalho. Mal posso esperar pela nova temporada.","Je hebt dit seizoen je oorspronkelijke doelstelling (een {PlayerTeam:ChairmanTarget} plaats in het Team's Championship) voorbijgestreefd.

Uitstekend werk. Ik zie uit naar het volgende seizoen.","Jobban teljesítettél, felülmúltad az eredeti célkitűzést, amikor a(z) {PlayerTeam:ChairmanTarget} helyen végeztél az idei szezonban a Csapatbajnokságban.

Kiváló munka! Már alig várom az új idényt!","Udało ci się w tym sezonie mistrzostw drużynowych osiągnąć lepszą pozycję niż planowana ({PlayerTeam:ChairmanTarget}).

Świetna robota. Nie mogę się doczekać kolejnego sezonu.","Вам удалось превзойти поставленную перед вами цель: {PlayerTeam:ChairmanTarget}-е место в чемпионате команд этого сезона.

Отличная работа. с нетерпением жду нового сезона."
"Chairman Targets","EndSeasonTargetReview","Type = Body1; PlayerTeamPositionVsChairmanTarget < 0; PlayerInCustomTeam = True;","Chairman","Having spoken to the investors, they have informed me that they have been very pleased with your performance levels this season, due in no small part to you bettering your target position.

Excellent. Next season promises much. Don't let us down.","PSG_10011960","","","","","","J'ai discuté avec les investisseurs, et ils sont très satisfaits de votre niveau de performance pendant cette saison, sans aucun doute parce que vous avez largement dépassé la place visée.

Excellent. La prochaine saison sera très prometteuse. Ne nous laissez pas tomber.","Ho parlato con gli investitori, mi hanno detto di essere molto soddisfatti della tua prestazione durante questa stagione, e ciò è dovuto in gran parte all'aver raggiunto una posizione superiore a quella stabilita all'inizio dell'anno.

Eccellente. La prossima stagione promette bene. Non ci deludere.","Die Investoren sind diese Saison mit Ihrer Leistung mehr als zufrieden, unter anderem weil Sie eine bessere Position als ursprüngliche angezielt erreicht haben.

Hervorragend! Die nächste Saison ist vielversprechend, enttäuschen Sie uns nicht.","He hablado con los inversores y me han comentado que están muy contentos con tu rendimiento esta temporada, teniendo en cuenta que has superado el objetivo establecido al principio.

Enhorabuena. La próxima temporada promete mucho. No nos decepciones.","Tendo conversado com os investidores. Eles me informaram que estão muito satisfeitos com o nível do seu desempenho nesta temporada, o que muito se deve ao fato de você ter ultrapassado sua meta de posição.

Excelente. A próxima temporada promete muito. Não nos decepcione.","Ik heb gesproken met de investeerders, en ze hebben gezegd dat ze zeer tevreden zijn over je prestatieniveau dit seizoen, vooral omdat je doelpositie steeds beter wordt.

Uitstekend. Het volgende seizoen is veelbelovend. Laat ons niet vallen.","Miután beszéltem a befektetőkkel, arról értesítettek, hogy nagyon elégedettek az idei teljesítményeddel, aminek nem kis részben az az oka, hogy előrébb végeztél a kitűzött helyezésnél.

Kiváló! A következő idén sokat ígér, úgyhogy ne hagyj minket cserben!","Inwestorzy poinformowali mnie, że są bardzo zadowoleni z twoich rezultatów w tym sezonie. Głównie z powodu tego, że udało ci się przekroczyć planowaną pozycję.

Doskonale. Następny sezon dobrze się zapowiada. Nie zawiedź nas.","У меня была встреча с инвесторами, они очень довольны вашими результатами в этом сезоне, due in no small part to you bettering your target position.

Превосходно. Новый сезон многое обещает. Не подведите нас."
"Chairman Targets","EndSeasonTargetReview","Type = Header; PlayerTeamPositionVsChairmanTarget > 0; PlayerTeamPositionVsChairmanTarget < 3;","Chairman","Failure to meet {ThisYear} targets","PSG_10011146","Type = Body0","MailGroup = Chairman; ","","","","N'a pas atteint les objectifs {ThisYear}","Obiettivi {ThisYear} non raggiunti","Ziele von {ThisYear} nicht erreicht","No has cumplido los objetivos de {ThisYear}","Falha em atingir as metas de {ThisYear}","Doelstellingen {ThisYear} niet gehaald","Nem sikerült teljesítened a(z) {ThisYear}. évi célkitűzéseket","Nie udało ci się osiągnąć celu na rok {ThisYear}","Не удалось достичь поставленных на {ThisYear} год целей"
"Chairman Targets","EndSeasonTargetReview","Type = Header; PlayerTeamPositionVsChairmanTarget >= 3","Chairman","Failure to meet {ThisYear} targets","PSG_10011253","Type = Body0","MailGroup = Chairman; MailType = RequiresResponse;","","","","N'a pas atteint les objectifs {ThisYear}","Obiettivi {ThisYear} non raggiunti","Ziele von {ThisYear} nicht erreicht","No has cumplido los objetivos de {ThisYear}","Falha em atingir as metas de {ThisYear}","Doelstellingen {ThisYear} niet gehaald","Nem sikerült teljesíteni a(z) {ThisYear}. évi célkitűzéseket","Nie udało się osiągnąć celów na {ThisYear}","Не удалось достичь поставленных на {ThisYear} год целей"
"Chairman Targets","EndSeasonTargetReview","Type = Body0; PlayerTeamPositionVsChairmanTarget > 0","Chairman","{Player:FirstName},

You promised me that you could finish in {PlayerTeam:ChairmanTarget} in the Teams' Championship this season, but that was evidently overstating your skill level.","PSG_10011147","Type = Body1","AddLineBreaks = 2;","","","","{Player:FirstName},

Vous m'aviez promis de finir {PlayerTeam:ChairmanTarget} dans le championnat des écuries cette saison, mais vous vous êtes apparemment surestimé.","{Player:FirstName},

Mi hai promesso di poter finire la stagione al {PlayerTeam:ChairmanTarget} posto nel Campionato costruttori, ma forse hai sopravvalutato le tue capacità.","{Player:FirstName},

Sie hatten versprochen, in der Teammeisterschaft den {PlayerTeam:ChairmanTarget} Platz zu erreichen, womit Sie Ihre Fähigkeiten wohl eindeutig überschätzt haben.","{Player:FirstName},

Me prometiste que acabaríamos {PlayerTeam:ChairmanTarget} en el campeonato por equipos esta temporada, pero es evidente que sobrestimaste tus habilidades.","{Player:FirstName},

Você me prometeu que conseguiria terminar em {PlayerTeam:ChairmanTarget} no Campeonato de Equipes desta temporada, mas claramente superestimou sua própria capacidade.","{Player:FirstName},

Je hebt me beloofd dat je dit seizoen als {PlayerTeam:ChairmanTarget} kon eindigen in het Team's Championship, maar je hebt je vaardigheden duidelijk overschat.","{Player:FirstName},

Azt ígérted, hogy az idei idényben a(z) {PlayerTeam:ChairmanTarget} helyen végzel a Csapatbajnokságban, de nyilvánvalóan túlbecsülted a hozzáértésedet. ","{Player:FirstName}!

Mimo obietnic nie udało ci się zdobyć {PlayerTeam:ChairmanTarget} pozycji w tym sezonie mistrzostw drużynowych.","{Player:FirstName}!

Вы обещали занять в этом сезоне {PlayerTeam:ChairmanTarget}-е место в чемпионате команд, но вы переоценили себя."
"Chairman Targets","EndSeasonTargetReview","Type = Body1; PlayerTeamPositionVsChairmanTarget >= 3","Chairman","In accordance with our initial agreement, this means that I'm going to have to relieve you of your job.

You're fired.","PSG_10011149","","MailButton = PSG_10004901","","","","Selon notre accord initial, cela veut dire que nous allons vous libérer de votre emploi.

Vous êtes licencié.","Secondo il nostro accordo iniziale, ciò significa che perdi il posto di lavoro.

Fai le valigie.","Entsprechend unserer Abmachung werde ich mich also von Ihnen trennen.

Sie sind hiermit entlassen.","Según lo estipulado en nuestro acuerdo original, nos vemos obligados a destituirte.

Lo siento.","Como estabelecido em nosso contrato inicial, isso significa que você terá que deixar seu emprego.

Eu te demito.","In overeenstemming met onze initiële overeenkomst ga ik je daarom van je plicht ontheffen.

Je bent ontslagen.","Az eredeti megállapodásunk értelmében ez azt jelenti, hogy fel kell mentelek a munkavégzés alól.

Ki vagy rúgva.","Zgodnie z naszymi ustaleniami muszę cię pozbawić twojej obecnej posady.

Żegnam.","В соответствии с нашим договором, это означает, что мне придется освободить вас от исполнения обязанностей.

Вы уволены."
"Chairman Targets","EndSeasonTargetReview","Type = Body1; PlayerTeamPositionVsChairmanTarget > 0; PlayerTeamPositionVsChairmanTarget < 3","Chairman","At this point, I should be firing you.

However, as you were not far away from meeting your target, I'm feeling generous. You have earned yourself a stay of execution.

I do hope that you can improve in the {NextYear} season, {Player:FirstName}.","PSG_10011148","","","","","","Je devrais vous licencier.

Toutefois, comme vous avez manqué de peu votre objectif, je vais faire preuve de générosité. Vous avez gagné un délai.

J'espère que vous pourrez mieux faire à la saison {NextYear}, {Player:FirstName}.","A questo punto dovrei licenziarti.

Tuttavia, visto che l'obiettivo da raggiungere non era così lontano, voglio fare appello alla mia generosità e concederti una proroga.

Spero che tu possa migliorare nella stagione {NextYear}, {Player:FirstName}.","Das wäre ausreichend Grund für eine Kündigung.

Allerdings sind Sie Ihrem Ziel sehr nahe gekommen. Ich werde also großzügig sein und Gnade walten lassen.

Hoffentlich können Sie sich in der Saison {NextYear} verbessern, {Player:FirstName}.","En teoría debería despedirte...

pero como te has quedado cerca de cumplir con tu objetivo, creo que mereces una segunda oportunidad.

Espero que el equipo mejore durante {NextYear}, {Player:FirstName}.","Eu deveria demitir você, à essa altura.

No entanto, como sua meta não esteve longe de ser atingida, serei benevolente. Você conquistou mais uma chance.

Espero que o seu desempenho melhore na temporada de {NextYear}, {Player:FirstName}.","Op dit moment zou ik je moeten ontslaan.

Maar omdat je niet ver van je doelstelling af zat, wil ik vrijgevig zijn. Je hebt uitstel van executie verdiend.

Ik hoop dat je in het seizoen van {NextYear} beter wordt, {Player:FirstName}.","Most kénytelen lennék kirúgni téged.

Mivel azonban nem maradtál el sokkal a célkitűzés teljesítésétől, nagylelkű leszek. Kiérdemelted, hogy elmaradjon a kivégzés.

De nagyon remélem, hogy a(z) {NextYear}. évi idényben fejlődni tudsz, {Player:FirstName}.","Normalnie byłby to dla ciebie koniec w tym zespole.

Ale niewiele ci brakowało do osiągnięcia celu, a ja jestem w dobrym nastroju. Powiedzmy, że odroczę twój wyrok.

{Player:FirstName}, mam nadzieję, że poprawisz się w sezonie {NextYear}.","Мне следовало бы вас уволить.

Но вы были очень близки к цели, и я вас пощажу. Вы заслужили отсрочку.

Очень надеюсь, что в сезоне {NextYear} года вы покажете лучший результат, {Player:FirstName}."
"Pre Season","HeadsUpWeightStripping","Type = Header;","IMAPresident","Introduction to Weight Stripping","PSG_10012353","Type = Body0;","MailGroup = Politics; MailType = RequiresResponse;","","","","Présentation du délestage de poids","Introduzione alla riduzione del peso","Einführung: Gewichtsreduktion","Sobre aligerar peso","Introdução à diminuição do peso","Introductie gewicht strippen","Bevezetés a súlycsökkentésbe","Wprowadzenie do redukcji wagi","Введение в Снижение веса"
"Pre Season","HeadsUpWeightStripping","Type = Body0;","IMAPresident","{Player:FirstName},

It's important that you know about a GMA-wide change to car modifications on race weekends.

<b>Weight Stripping</b> allows teams to strip car parts down to the bare bones in order to decrease the overall weight of the car.

Stripping a car's parts <b>hurts reliability but increases performance</b>. Any reliability lost due to weight stripping is repaired after the race.

Teams can perform weight stripping before <b>practice, qualifying and race</b>. However, any reliability lost in a previous session <b>cannot be repaired until the race weekend is over.</b>

The introduction of weight stripping allows safer, more reliable teams to use their excess reliability to improve race performance. We at the GMA feel that this is sure to keep races near the end of the championship exciting!","PSG_10012354","","MailButton = GotIt","","","","{Player:FirstName},

Il faut que vous soyez au courant d'un changement concernant les modifications de voiture affectant toute la GMA pendant les week-ends de course.

Le <b> délestage de poids</b> permet aux écuries de dépouiller les voitures de leurs pièces pour en diminuer le poids total.

Délester les pièces d'une voiture <b>affecte la fiabilité mais améliore les performances</b>. Toute fiabilité perdue en raison d'un délestage de poids sera recouvrée après la course.

Les écuries peuvent délester du poids <b>avant les essais libres, les qualifications et la course</b>. Cependant, toute fiabilité perdue dans une session précédente <b>ne pourra être recouvrée qu'à la fin du week-end de course</b>.

L'introduction du délestage de poids permet aux écuries plus sûres et plus fiables d'utiliser leur excès de fiabilité pour améliorer les performances de course. Chez la GMA, nous pensons que cela pimentera les courses de fin de championnat !","{Player:FirstName},

È importante che tu sappia del cambiamento della GMA relativo alle modifiche delle vetture nei weekend di gara.

La <b>riduzione del peso</b> consente alle scuderie di rimuovere pezzi dai componenti dell'auto per diminuire il peso generale della monoposto.

La rimozione di pezzi dai componenti <b>riduce l'affidabilità ma migliora la prestazione</b>. L'affidabilità persa si può sistemare dopo la gara.

Le scuderie possono eseguire la riduzione del peso prima di <b>prove libere, qualifiche e gara</b>. Tuttavia, l'affidabilità persa in una sessione precedente <b>non si può riparare fino alla fine del weekend di gara.</b>

L'introduzione della riduzione del peso consente alle scuderie più sicure e affidabili di usare l'affidabilità in eccesso per migliorare la prestazione di gara. Qui alla GMA pensiamo che in questo modo le gare saranno entusiasmanti fino alla fine del campionato!","{Player:FirstName},

Für Rennwochenenden wurden GMA-weit Neuerungen bei der Fahrzeugmodifikation eingeführt.

<b>Gewichtsreduktion</b> erlaubt es Teams, Fahrzeugteile bis aufs Nötigste abzubauen, um das Gesamtgewicht des Fahrzeugs zu reduzieren.

Solche Maßnahmen <b>verringern Zuverlässigkeit, erhöhen aber die Leistung</b>. Jegliche dabei verlorene Zuverlässigkeit wird nach dem Rennen wieder repariert.

Teams können Gewichtsreduktion vor <b>Training, Qualifying und Rennen</b> vornehmen.

Allerdings kann jegliche in einer vorherigen Session verlorene Zuverlässigkeit <b>erst nach dem Rennwochenende repariert werden.</b>

Die Einführung von Gewichtsreduktion erlaubt es sicheren Teams mit hoher Zuverlässigkeit, ihre überschüssige Zuverlässigkeit in Rennleistung zu verwandeln. Wir von der GMA glauben, dass dies besonders Rennen gegen Ende der Saison spannender gestalten wird!","{Player:FirstName},

Es importante que estés al corriente de las modificaciones que ha realizado la GMA para los fines de semana de la carrera.

<b>Aligerar peso</b> permite a los equipos eliminar piezas hasta dejar el coche con lo mínimo imprescindible para disminuir el peso total del coche.

Quitar piezas a un coche <b>va en detrimento de la fiabilidad, pero incrementa el rendimiento</b>. La fiabilidad perdida por la eliminación de piezas se recupera tras la carrera.

Los equipos pueden eliminar las piezas antes de los <b>entrenamientos, la clasificación y la carrera</b>. Sin embargo, la fiabilidad perdida en una sesión anterior <b>no podrá recuperarse hasta que acabe el fin de semana de la carrera</b>

Eliminar peso del coche permite que los equipos más seguros y fiables aprovechen este aspecto para mejorar su actuación en las carreras. ¡En la GMA creemos que es una manera excepcional de mantener la emoción hasta el final del campeonato!","{Player:FirstName},

É importante que você saiba sobre uma mudança nas modificações de carros em dias de corrida e que diz respeito a toda GMA.

A <b>diminuição do peso</b> permite que as equipes retirem o máximo possível de peças do carro para reduzir seu peso total.

Retirar as peças de um carro <b>prejudica a confiabilidade, mas aumenta o desempenho</b>. Qualquer perda de confiabilidade causada pela diminuição de peso é consertada após a corrida.

A equipes podem realizar a redução de peso antes <b>do treino, das classificatórias e da corrida</b>. No entanto, qualquer confiabilidade perdida em uma sessão anterior <b>não pode ser consertada até que o fim de semana de corrida tenha terminado</b>.

A introdução de diminuição de peso permite que equipes mais seguras e confiáveis usem seu excedente de confiabilidade para melhorar o desempenho na corrida. Nós da GMA achamos que isso manterá as corridas emocionantes na parte final do campeonato!","{Player:FirstName},

Het is belangrijk dat je op de hoogte bent van een GMA-brede wijziging in wagenmodificaties tijdens raceweekenden.

<b>Gewicht strippen</b> stelt teams in staat om wagens volledig te strippen en het totaalgewicht van de wagen te verminderen.

Het strippen van de onderdelen van een wagen <b>heeft een slechte invloed op de betrouwbaarheid, maar verbetert de prestaties</b>. Alle betrouwbaarheid die verloren gaat door het strippen van gewicht wordt na de race hersteld.

Teams kunnen gewicht strippen vóór de <b>oefening, kwalificatie en race</b>. Betrouwbaarheid die echter in een eerdere sessie verloren is gegaan <b>kan pas worden hersteld als het raceweekend voorbij is.</b>

De introductie van gewicht strippen zorgt ervoor dat veiligere, betrouwbaardere teams overtollige betrouwbaarheid kunnen gebruiken om de race-prestaties te verbeteren.","{Player:FirstName},

Fontos, hogy tudj az egész GMA-t érintő változásról, ami a versenyhétvégéken az autók módosítását érinti.

A <b>Súlycsökkentés</b> révén a csapatok teljesen lecsupaszíthatják autóikat, leszedve az egyes alkatrészeket, hogy így csökkentsék a kocsi összsúlyát.

Az autó alkatrészeinek eltávolítása <b>rontja a megbízhatóságot, de növeli a teljesítményt</b>. Minden, a súlycsökkentés miatt elveszített megbízhatóság helyreáll a verseny után.

A csapatok a súlycsökkentést végrehajthatják a <b>szabadedzés, az időmérő és a verseny</b> előtt. Azonban minden, az előző eseményen elveszített megbízhatóság <b>csak azután állítható helyre, hogy a versenyhétvége befejeződött.</b>

A súlycsökkentés bevezetése lehetőséget ad a biztonságosabb, megbízhatóbb csapatoknak, hogy a fölös megbízhatóságot átforgassák a versenyteljesítmény javítására. Mi, a GMA-nél úgy érezzük, hogy ezzel a versenyek a bajnokság végéig izgalmasak maradnak! 
","{Player:FirstName}!

Chcę Cię poinformować o wprowadzonej przez GMA zmianie dotyczącej modyfikacji samochodów podczas weekendów wyścigowych.

<b>Redukcja wagi</b> pozwala zespołom wyjmować z samochodu niepotrzebne części w celu zmniejszenia jego wagi.

Wyjmowanie części <b>zmniejsza niezawodność, ale poprawia wydajność</b>. Niezawodność utracona z powodu redukcji wagi jest odzyskiwana po wyścigu.

Zespoły mogą przeprowadzić redukcję wagi przed <b>treningiem, kwalifikacją i wyścigiem</b>, ale niezawodność utracona w każdej z tych sesji <b>nie może być naprawiona aż do zakończenia weekendu</b>.

Wprowadzenie redukcji wagi pozwala zespołom z niezawodnymi samochodami na poprawienie osiągów. Uważamy w GMA, że zmiana ta zwiększy emocje w ostatnich wyścigach zawodów!","{Player:FirstName},

Важно, чтобы вы знали о введенных ассоциацией изменениях, которые касаются модификаций болидов во время гоночного уикенда.

<b>Снижение веса</b> позволяет командам снимать детали болидов, чтобы уменьшить их общий вес.

Снятие деталей <b>влияет на надежность болида, но улучшает его характеристики</b>. Любые потери надежности из-за снижения массы могут быть восстановлены после гонки.

Команды могут снизить вес до начала <b>тренировочного заезда, квалификации и гонки</b>. Тем не менее, любые потери надежности в предыдущей сессии <b>не могут быть восстановлены до окончания гоночного уикенда.</b>

Снижение веса позволяет командам использовать избыточную надежность болида для увеличения его гоночных характеристик. Ассоциация считает, что таким образом гонки, проходящие в конце сезона, смогут остаться такими же захватывающими."
"Pre Season","HeadsUpSprinklers","Type = Header; RuleActive = 71;","IMAPresident","Introduction to Sprinklers","PSG_10012355","Type = Body0;","MailGroup = Politics; MailType = RequiresResponse;","","","","Présentation des arroseurs","Introduzione agli irrigatori","Einführung: Sprinkleranlagen","Sobre los aspersores","Introdução aos aspersores","Introductie sprinklers","A locsolás bevezetése","Wprowadzenie do spryskiwaczy","Введение в Дождеватели"
"Pre Season","HeadsUpSprinklers","Type = Body0;","IMAPresident","{Player:FirstName},

While simple in concept, it's important that you're aware of the championship's brand new <b>Race Sprinkler</b> system.

<b>Race Sprinklers</b> will flood the track with water, likely causing teams to pit for intermediate or wet tyres to accomodate for the new conditions.

Sprinklers will only be activated <b>once per race</b>, but the time at which they're activated is <b>randomly decided</b>.

However, sprinklers may <b>not</b> be used in every race. The races that will use sprinklers are randomly decided at the start of the season. This way, the teams will not know which races are going to use sprinklers.

Finally, remember that race sprinklers are <b>only active during a race</b>, and will not be present in qualifying or practice.

Good luck! ","PSG_10012356","","MailButton = GotIt","","","","{Player:FirstName},

Même si ce concept est simple, il faut qu'on vous prévienne du tout nouveau système d'<b>arroseurs de course</b> du championnat.

Les <b>arroseurs de course</b> inonderont la piste d'eau, poussant les écuries à s'arrêter au stand pour équiper des pneus intermédiaires ou pluie afin de faire face aux nouvelles conditions grâce.

Les arroseurs ne seront activés qu'<b>une fois par course</b>, mais le moment de l'activation est <b>décidé aléatoirement</b>.

Cependant, les arroseurs ne seront <b>pas</b> systématiquement activés à chaque course. Les courses qui utiliseront les arroseurs seront décidées au début de la saison. De cette manière, les écuries ne sauront pas quelles courses en feront usage.

Pour conclure, rappelez-vous que ces arroseurs de course <b>ne seront actifs que pendant une course</b>, et non pendant les qualifications ou les essais libres.

Bonne chance ! ","{Player:FirstName},

È importante che tu sia consapevole del nuovissimo sistema degli <b>irrigatori</b> del campionato.

Gli <b>irrigatori</b> inonderanno il circuito di acqua e le vetture dovranno fermarsi ai box per adattare le gomme alle nuove condizioni, cambiandole con le intermedie o quelle da bagnato.

Gli irrigatori saranno attivati solo <b>una volta per gara</b>, in un momento <b>a caso</b>.

Tuttavia, gli irrigatori <b>non</b> saranno usati in tutte le gare, ma solo in alcune scelte a caso all'inizio della stagione. In questo modo le scuderie non sapranno già in anticipo come comportarsi.

Infine, gli irrigatori saranno <b>attivi solo durante una gara</b>, non nelle qualifiche o nelle prove libere.

In bocca al lupo! ","{Player:FirstName},

Es ist ein simples Konzept, doch Sie sollten sich dennoch mit den neuen <b>Sprinkleranlagen</b> der Meisterschaft vertraut machen.

<b>Sprinkleranlagen</b> besprühen die Strecke während des Rennens mit Wasser, sodass Teams auf Intermediates oder Regenreifen umsteigen müssen.

Sprinkleranlagen werden nur <b>einmal pro Rennen<b> aktiviert, wobei der Zeitpunkt <b>zufällig festgelegt wird</b>.

Sprinkleranlagen dürfen allerdings <b>nicht</b> in jedem Rennen eingesetzt werden, sondern die betroffenen Rennen werden zu Beginn der Saison zufällig festgelegt. Teams wissen also nicht, in welchen Rennen sie mit Sprinklereinsatz rechnen müssen.

Zu guter Letzt, beachten Sie, dass Sprinkleranlagen <b>nur während des Rennens</b> eingesetzt werden, und niemals während des Qualifyings oder Trainings.

Viel Erfolg! ","{Player:FirstName},

El concepto es bastante simple, la verdad, pero solo quiero asegurarme de que entiendes el nuevo sistema de <b>aspersores de carrera</b>.

<b>Los aspersores</b> mojarán el trazado, lo que forzará a los equipos a entrar en boxes y poner los intermedios o los de lluvia.

Los aspersores solo se activarán <b>una vez por carrera</b>, pero el momento de activación <b>será aleatorio</b>.

Sin embargo, los aspersores podrían <b>no</b> usarse en cada carrera. Las carreras en que se usarán los aspersores se decidirán aleatoriamente al principio de la temporada. De esta manera, los equipos no sabrán en qué carreras se utilizarán.

Por último, recuerda que los aspersores <b>solo se activan durante la carrera</b>, no durante la clasificación ni los entrenamientos.

¡Buena suerte!","{Player:FirstName},

Embora o conceito seja simples, é importante que você saiba do novíssimo sistema de <b>aspersores de corrida</b> do campeonato.

Os <b>aspersores de corrida</b> inundarão a pista com água, o que deve fazer com que as equipes façam as trocas para pneus intermediários ou de chuva a fim de se adequarem às novas condições.

Os aspersores só serão ativados <b>uma vez por corrida</b>, mas o momento da sua ativação é <b>decidido aleatoriamente</b>.

Entretanto, os aspersores <b>não</b> podem ser usados em todas as corridas. As corridas que usarão aspersores são decididas aleatoriamente no início da temporada. Dessa forma, as equipes não saberão quais corridas usarão aspersores.

Finalmente, lembre-se de que os aspersores de corrida são <b>ativados apenas durante a corrida</b> e que não estarão presentes em classificatórias ou treinos.

Boa sorte! ","{Player:FirstName},

Hoewel het concept eenvoudig is, vinden we het belangrijk dat je op de hoogte bent van het gloednieuwe <b>racesprinkler</b>-systeem op het kampioenschap.

<b>Race-sprinklers</b> laten water over het circuit stromen, zodat teams waarschijnlijk gaan pitten voor intermediate banden of wetbanden om zich aan te passen aan de nieuwe omstandigheden.

Sprinklers worden maar <b>één keer per race</b> geactiveerd, maar het moment waarop dat gebeurd, wordt <b>willekeurig bepaald</b>.

Sprinklers kunnen echter <b>niet</b> in elke race worden gebruikt. De races die gebruikmaken van sprinklers worden willekeurig bepaald aan het begin van het seizoen. Op deze manier weten de teams niet welke races gebruikmaken van sprinklers.

Denk er ten slotte aan dat race-sprinklers <b>alleen actief zijn tijdens een race</b>, en niet aanwezig zijn tijdens kwalificaties of oefeningen.

Veel succes!","{Player:FirstName},

Noha a koncepció egyszerű, fontos, hogy ismerd a bajnokság vadonatúj <b>Verseny közbeni locsolás</b> rendszerét.

A <b>Verseny közbeni locsolás</b> vízzel árasztja el a pályát, amitől valószínűleg a csapatok bemennek a bokszba, hogy intermediate vagy esőgumira váltsanak, alkalmazkodva az új körülményekhez.

A locsolás csak <b>versenyenként egyszer</b> aktiválható, de az aktiválás idejét <b>véletlenszerűen döntik el</b>.

A locsolás azonban <b>nem</b> használható minden versenyen. Hogy mely versenyeken használják a locsolást, véletlenszerűen döntik el az idény kezdetén. Így a csapatok nem fogják tudni, hogy melyik versenyeken kerül aktiválásra a locsolás.

Végül, ne feledd, hogy a verseny közbeni locsolás <b>csak versenyen aktív</b>, és nem kap szerepet sem a szabadedzésen, sem az időmérőn.

Sok szerencsét! 
","{Player:FirstName}!

To prosty pomysł, ale dla pewności wytłumaczę Ci wszystko o wprowadzonym do zawodów systemie <b>spryskiwaczy wyścigowych</b>.

<b>Spryskiwacze wyścigowe</b> zalewają tor wodą, przez co zespoły muszą dopasowywać się do warunków i zmieniać opony na przejściowe lub deszczowe.

Spryskiwacze będą uruchamiana tylko <b>raz na wyścig</b>, w <b>losowo wybranym momencie</b>.

<b>Nie we wszystkich wyścigach</b> będą wykorzystywane spryskiwacze. Wyścigi ze spryskiwaczami będą losowo ustalane na początku sezonu, ale zespoły nie będą o tym informowane.

Pamiętaj również, że spryskiwacze <b>będą używane wyłącznie w czasie wyścigu</b>, czyli nie pojawią się podczas treningu czy kwalifikacji.

Powodzenia! ","{Player:FirstName},

Очень важно, чтобы знали о новой системе <b>Дождевателей</b>, использующейся на чемпионате, хотя суть ее довольно проста.

<b>Дождеватели</b> разбрызгивают воду по трассе, что вынуждает пилотов заезжать на пит-стоп и менять свои покрышки на покрышки промежуточной жесткости или дождевые покрышки, чтобы адаптироваться к новым условиям гонки.

Дождеватели включаются <b>один раз за гонку</b>, но время их включения выбирается <b>случайным образом</b>.

Тем не менее, дождеватели <b>не</b> используются в каждой гонке. В начале сезона гонки, в которых будут использовать дождеватели, выбираются случайно. Таким образом команды не будут знать, в каких именно гонках будут задействованы дождеватели.

И последнее, помните, что дождеватели включаются <b>только во время гонки</b> и не будут использоваться во время тренировочных заездов или квалификации.

Удачи! "
"Pre Season","HeadsUpStandingsBatteries","Type = Header; RuleActive = 94;","IMAPresident","Introduction to Standings-Based Batteries","PSG_10012462","Type = Body0;","MailGroup = Politics; MailType = RequiresResponse;","","","Introduction to Standings Based Batteries","Présentation des batteries selon classements","Introduzione alle batterie basate sulla classifica","Einführung: Platzierungsbasierte Batterien","Sobre la batería según la clasificación","Introdução às baterias baseadas na classificação","Introductie accu's op basis van klassement","A Helyezés szerinti telepek bevezetése","Wprowadzenie do akumulatorów zależnych od rankingu","Введение в Батареи в зависимости от позиции"
